StaID,antecedent_obs_per,last_year_obs_per,last_year_drought_per,continuous_drought_length,current_drought_category,current_drought_length
05455700,100,100,22,NA,NA,NA
05457000,100,100,10,NA,NA,NA
05458000,100,100,8,NA,NA,NA
05458500,100,100,27,NA,NA,NA
05458900,100,100,36,NA,NA,NA
05459500,100,100,4,NA,NA,NA
05463000,100,100,31,NA,NA,NA
05464000,100,100,21,NA,NA,NA
05464500,100,100,16,NA,NA,NA
05465000,100,100,16,NA,NA,NA
05465500,100,100,10,NA,NA,NA
05466000,26,82,35,NA,NA,NA
05466500,100,100,51,NA,NA,NA
05469000,100,100,49,NA,NA,NA
05470500,100,100,14,NA,NA,NA
05471500,100,100,0,NA,NA,NA
05472500,100,100,8,NA,NA,NA
05473400,100,100,7,NA,NA,NA
05474000,100,100,8,NA,NA,NA
05476000,100,68,18,NA,NA,NA
05476750,100,100,18,NA,NA,NA
05479000,100,100,29,NA,NA,NA
05480500,100,100,19,NA,NA,NA
05481000,100,100,36,NA,NA,NA
05481300,100,100,22,NA,NA,NA
05481650,100,100,25,NA,NA,NA
05481950,100,100,18,NA,NA,NA
05482300,100,100,51,NA,NA,NA
05482500,100,100,46,NA,NA,NA
05483450,100,100,67,NA,NA,NA
05483600,100,100,51,NA,NA,NA
05484000,100,100,49,NA,NA,NA
05484500,100,100,49,NA,NA,NA
05484800,100,100,16,NA,NA,NA
05485500,100,100,33,NA,NA,NA
05486000,100,100,6,NA,NA,NA
05486490,100,100,10,NA,NA,NA
05487470,100,100,13,10,20,10
05487980,100,100,54,23,10,11
05488500,100,100,23,NA,NA,NA
05489000,100,100,39,NA,NA,NA
05489500,100,100,25,NA,NA,NA
05490500,100,100,21,NA,NA,NA
05495000,100,100,18,NA,NA,NA
05495500,100,100,35,NA,NA,NA
05496000,100,100,23,NA,NA,NA
05500000,100,100,46,NA,NA,NA
05501000,100,100,54,NA,NA,NA
05502000,100,100,35,NA,NA,NA
05502300,100,100,26,NA,NA,NA
05503800,100,100,36,NA,NA,NA
05504800,100,100,22,NA,NA,NA
05506800,100,100,30,NA,NA,NA
05507600,100,100,9,NA,NA,NA
05507800,100,100,30,NA,NA,NA
05508000,100,100,22,NA,NA,NA
05508805,100,100,20,NA,NA,NA
05512500,0,70,0,NA,NA,NA
05514500,100,100,3,NA,NA,NA
05515500,100,100,36,NA,NA,NA
05516500,100,100,20,NA,NA,NA
05517000,100,100,32,NA,NA,NA
05517500,100,100,44,NA,NA,NA
05517530,100,100,33,NA,NA,NA
05518000,100,100,36,NA,NA,NA
05520500,100,100,39,NA,NA,NA
05522500,100,100,38,NA,NA,NA
05524500,100,100,44,NA,NA,NA
05525000,100,100,42,NA,NA,NA
05525500,100,100,23,NA,NA,NA
05526000,100,100,40,NA,NA,NA
05527500,100,100,43,NA,NA,NA
05527800,100,100,45,NA,NA,NA
05528000,100,100,44,NA,NA,NA
05528500,100,100,38,NA,NA,NA
05529000,100,100,41,NA,NA,NA
05529500,100,100,25,NA,NA,NA
05530990,100,100,39,NA,NA,NA
05531500,100,100,33,NA,NA,NA
05532000,100,100,30,NA,NA,NA
05532500,100,100,33,NA,NA,NA
05533000,100,100,33,NA,NA,NA
05534500,100,100,36,NA,NA,NA
05535000,100,100,32,NA,NA,NA
05535070,100,100,30,NA,NA,NA
05535500,100,100,37,NA,NA,NA
05536000,100,100,32,NA,NA,NA
05536195,100,100,59,11,10,3
05536215,100,100,38,NA,NA,NA
05536235,100,100,20,NA,NA,NA
05536255,100,100,21,NA,NA,NA
05536275,100,100,33,NA,NA,NA
05536290,100,100,45,NA,NA,NA
05536340,100,100,36,NA,NA,NA
05536500,100,100,29,NA,NA,NA
05537500,100,100,27,NA,NA,NA
05539000,100,100,14,NA,NA,NA
05539900,100,100,39,NA,NA,NA
05540095,100,100,41,NA,NA,NA
05540500,100,100,22,NA,NA,NA
05543500,100,100,40,NA,NA,NA
05543830,100,100,24,NA,NA,NA
05544200,100,100,28,NA,NA,NA
05548280,100,100,22,NA,NA,NA
05550500,100,100,46,NA,NA,NA
05551200,100,100,44,26,20,26
05551700,100,100,34,42,20,12
05552500,100,100,27,NA,NA,NA
05554500,100,100,54,NA,NA,NA
05555300,100,100,55,NA,NA,NA
05556500,100,100,27,NA,NA,NA
05558300,100,100,55,NA,NA,NA
05567500,100,100,51,NA,NA,NA
05568500,100,100,45,NA,NA,NA
05568800,100,100,31,NA,NA,NA
05569500,100,100,31,NA,NA,NA
05570000,100,100,28,NA,NA,NA
05570910,100,100,32,NA,NA,NA
05572000,100,100,30,NA,NA,NA
05576000,100,100,12,NA,NA,NA
05577500,100,100,4,NA,NA,NA
05578500,100,100,44,NA,NA,NA
05579500,100,100,23,NA,NA,NA
05580000,100,100,11,NA,NA,NA
05580950,100,100,39,NA,NA,NA
05582000,100,100,26,NA,NA,NA
05583000,100,100,24,NA,NA,NA
05584500,100,100,47,NA,NA,NA
05585000,100,100,47,NA,NA,NA
05587000,100,100,8,NA,NA,NA
05587900,100,100,3,NA,NA,NA
05588000,100,100,9,NA,NA,NA
05590800,100,88,15,NA,NA,NA
05591200,100,100,20,NA,NA,NA
05591550,100,100,35,NA,NA,NA
05591700,100,100,20,NA,NA,NA
05592000,100,100,14,NA,NA,NA
05592050,100,100,10,NA,NA,NA
05592100,100,100,18,NA,NA,NA
05592500,100,100,18,NA,NA,NA
05592800,100,100,6,NA,NA,NA
05592900,100,100,3,NA,NA,NA
05593000,100,100,18,NA,NA,NA
05593575,100,100,1,NA,NA,NA
05593900,100,100,18,NA,NA,NA
05594000,100,100,5,NA,NA,NA
05594100,100,100,11,NA,NA,NA
05594450,100,100,4,NA,NA,NA
05594800,100,100,0,NA,NA,NA
05595200,100,100,10,NA,NA,NA
05595730,100,100,0,NA,NA,NA
05597000,100,100,0,NA,NA,NA
05597500,100,100,6,NA,NA,NA
06019500,100,100,5,12,20,12
06020600,100,100,2,NA,NA,NA
06025500,100,100,61,2,20,2
06036650,100,100,42,12,20,12
06038500,100,100,49,23,5,12
06052500,100,100,0,NA,NA,NA
06054500,100,100,21,NA,NA,NA
06066500,100,100,32,NA,NA,NA
06088500,100,74,65,NA,NA,NA
06089000,100,100,52,54,10,1
06091700,9,55,30,8,10,3
06093200,100,100,39,17,20,10
06101500,100,100,42,57,5,6
06108000,0,53,3,NA,NA,NA
06120500,100,100,5,NA,NA,NA
06126500,100,100,1,NA,NA,NA
06130500,100,100,0,NA,NA,NA
06154400,59,48,0,NA,NA,NA
06191500,100,95,25,NA,NA,NA
06192500,100,100,16,NA,NA,NA
06195600,100,100,9,NA,NA,NA
06200000,100,100,2,NA,NA,NA
06204050,100,100,17,NA,NA,NA
06207500,100,100,12,NA,NA,NA
06214500,100,100,26,NA,NA,NA
06224000,80,95,40,NA,NA,NA
06228000,100,100,32,NA,NA,NA
06235500,100,100,28,NA,NA,NA
06279500,100,100,1,NA,NA,NA
06281000,100,100,2,NA,NA,NA
06285100,100,100,3,NA,NA,NA
06289000,100,100,4,NA,NA,NA
06294000,100,100,5,NA,NA,NA
06306300,100,100,9,NA,NA,NA
06307500,100,100,27,NA,NA,NA
06307616,100,100,22,NA,NA,NA
06308500,100,100,8,NA,NA,NA
06309200,100,100,20,NA,NA,NA
06317000,100,100,13,NA,NA,NA
06324500,100,100,19,NA,NA,NA
06326500,100,100,18,NA,NA,NA
06332515,100,100,22,NA,NA,NA
06334500,100,100,10,NA,NA,NA
06335500,100,100,28,NA,NA,NA
06337000,62,59,28,NA,NA,NA
06339100,100,100,29,NA,NA,NA
06339500,100,100,18,NA,NA,NA
06340000,100,100,24,NA,NA,NA
06340500,100,100,1,NA,NA,NA
06342260,100,100,13,NA,NA,NA
06344600,100,100,40,NA,NA,NA
06345500,92,93,19,NA,NA,NA
06349000,100,100,2,NA,NA,NA
06350000,100,100,18,NA,NA,NA
06352000,100,100,17,NA,NA,NA
06353000,100,100,7,NA,NA,NA
06354000,100,100,8,NA,NA,NA
06355500,100,100,25,NA,NA,NA
06357800,100,100,12,NA,NA,NA
06359500,100,100,26,NA,NA,NA
06360500,100,100,37,NA,NA,NA
06395000,100,100,7,NA,NA,NA
06400000,100,92,45,NA,NA,NA
06402000,100,100,0,NA,NA,NA
06402500,100,87,33,NA,NA,NA
06403300,100,86,6,NA,NA,NA
06404000,100,100,49,NA,NA,NA
06404998,100,70,18,NA,NA,NA
06406000,100,100,0,NA,NA,NA
06408700,100,100,32,117,20,2
06409000,97,99,17,NA,NA,NA
06410500,100,100,49,NA,NA,NA
06411500,100,100,18,33,20,33
06412500,100,100,24,46,10,36
06414000,100,100,15,45,10,2
06421500,100,100,2,NA,NA,NA
06422500,94,64,7,NA,NA,NA
06423500,100,100,12,NA,NA,NA
06425100,100,66,0,NA,NA,NA
06425500,100,100,0,NA,NA,NA
06430500,100,100,5,NA,NA,NA
06431500,100,89,6,NA,NA,NA
06433000,100,100,0,NA,NA,NA
06436000,100,80,4,NA,NA,NA
06436190,100,100,79,16,20,16
06437000,100,70,35,NA,NA,NA
06438000,100,100,64,NA,NA,NA
06441500,100,64,8,NA,NA,NA
06446000,19,80,13,NA,NA,NA
06447000,100,100,29,NA,NA,NA
06447500,96,65,3,NA,NA,NA
06449000,100,100,38,NA,NA,NA
06449100,100,74,0,NA,NA,NA
06449500,100,68,0,NA,NA,NA
06450500,100,68,5,NA,NA,NA
06452000,100,68,27,1,20,1
06453600,100,100,0,NA,NA,NA
06461500,100,100,5,NA,NA,NA
06463500,100,100,2,NA,NA,NA
06464100,100,68,0,NA,NA,NA
06464500,100,68,0,NA,NA,NA
06465500,100,100,1,NA,NA,NA
06468170,100,100,0,NA,NA,NA
06469400,86,64,0,NA,NA,NA
06470000,100,86,0,NA,NA,NA
06470500,100,100,0,NA,NA,NA
06470800,91,96,0,NA,NA,NA
06470878,70,74,0,NA,NA,NA
06471000,96,91,0,NA,NA,NA
06471200,96,64,0,NA,NA,NA
06471500,91,63,0,NA,NA,NA
06473000,96,92,0,NA,NA,NA
06476000,100,66,0,NA,NA,NA
06477000,100,100,0,NA,NA,NA
06477500,100,100,5,6,20,6
06478690,100,100,11,10,20,10
06479438,100,100,4,NA,NA,NA
06479525,100,100,2,NA,NA,NA
06480000,100,100,3,NA,NA,NA
06481000,100,66,7,11,20,11
06482020,100,66,8,11,20,11
06483500,100,100,26,69,20,4
06485500,100,68,24,20,20,20
06600100,100,100,23,NA,NA,NA
06600500,100,100,23,NA,NA,NA
06601000,100,100,43,11,20,11
06605000,100,100,19,NA,NA,NA
06605850,100,100,9,NA,NA,NA
06606600,100,100,19,NA,NA,NA
06607200,100,100,18,NA,NA,NA
06607500,100,100,9,NA,NA,NA
06608500,100,100,17,NA,NA,NA
06609500,100,100,10,NA,NA,NA
06614800,100,100,23,NA,NA,NA
06620000,100,100,33,NA,NA,NA
06622700,100,100,56,NA,NA,NA
06623800,100,100,20,NA,NA,NA
06625000,100,100,20,NA,NA,NA
06630000,100,100,31,NA,NA,NA
06632400,100,100,31,NA,NA,NA
06635000,100,100,39,NA,NA,NA
06657000,100,100,27,12,20,1
06670500,100,100,3,NA,NA,NA
06712000,100,100,54,NA,NA,NA
06714215,100,100,22,2,20,2
06719505,100,100,62,NA,NA,NA
06730500,100,100,32,NA,NA,NA
06741510,100,100,3,12,20,12
06746110,100,100,0,NA,NA,NA
06752260,100,100,11,NA,NA,NA
06752280,100,100,19,NA,NA,NA
06775500,100,100,0,NA,NA,NA
06784000,100,100,31,NA,NA,NA
06785000,100,100,12,NA,NA,NA
06786000,100,100,21,NA,NA,NA
06790500,100,100,15,NA,NA,NA
06793000,100,100,2,NA,NA,NA
06794000,100,100,27,NA,NA,NA
06797500,100,100,17,NA,NA,NA
06799000,100,100,14,NA,NA,NA
06799100,100,100,2,NA,NA,NA
06799350,100,100,15,NA,NA,NA
06799500,100,100,7,7,20,7
06800000,100,100,29,10,20,10
06800500,100,100,17,8,20,8
06803000,100,100,95,26,20,2
06803500,100,100,71,12,10,5
06803510,100,100,57,NA,NA,NA
06803520,100,100,65,11,10,8
06803530,100,100,6,NA,NA,NA
06803555,97,99,45,NA,NA,NA
06804000,100,100,4,NA,NA,NA
06806500,100,100,70,93,10,1
06807410,100,100,57,10,20,10
06808500,100,100,53,45,10,6
06809210,100,100,57,42,10,8
06809500,100,100,56,42,10,8
06810000,100,100,56,43,10,8
06811500,100,100,70,12,5,3
06814000,100,100,23,5,20,5
06815000,100,100,39,1,20,1
06817000,100,100,51,45,10,8
06820500,100,100,3,NA,NA,NA
06821150,100,100,14,NA,NA,NA
06821190,100,100,6,NA,NA,NA
06821500,100,100,16,NA,NA,NA
06823500,100,100,53,NA,NA,NA
06827500,100,100,100,365,10,48
06828500,100,89,21,NA,NA,NA
06834000,100,100,100,377,20,4
06835500,100,100,52,NA,NA,NA
06836500,100,100,61,NA,NA,NA
06837000,100,100,87,278,20,24
06838000,100,100,82,171,5,90
06843500,69,45,21,NA,NA,NA
06844500,100,100,41,107,10,24
06846500,100,100,22,28,20,28
06847500,100,100,0,NA,NA,NA
06847900,100,100,2,NA,NA,NA
06848500,100,100,1,NA,NA,NA
06853800,100,100,23,NA,NA,NA
06860000,100,100,32,2,20,2
06861000,100,100,10,NA,NA,NA
06862700,100,100,24,NA,NA,NA
06862850,100,100,76,NA,NA,NA
06863500,100,100,8,NA,NA,NA
06864500,100,100,45,NA,NA,NA
06865500,100,100,34,NA,NA,NA
06866500,100,100,85,NA,NA,NA
06866900,100,100,0,NA,NA,NA
06867000,100,100,68,NA,NA,NA
06868200,100,100,78,69,5,67
06869500,100,100,53,9,10,2
06871000,100,100,20,38,20,38
06871500,100,100,45,NA,NA,NA
06872500,100,100,12,42,20,42
06873000,100,100,22,NA,NA,NA
06873460,100,100,27,38,20,38
06874000,100,100,29,49,20,4
06875900,100,100,72,1,20,1
06876700,100,100,75,NA,NA,NA
06876900,100,100,83,NA,NA,NA
06877600,100,100,84,NA,NA,NA
06878000,100,100,59,NA,NA,NA
06879650,48,87,8,NA,NA,NA
06880800,100,100,85,82,10,1
06881000,100,100,78,26,10,24
06882000,100,100,81,8,5,2
06883000,100,100,82,27,5,27
06884000,100,100,85,22,5,15
06884025,100,100,84,21,5,12
06884200,100,100,62,25,5,6
06884400,100,100,79,22,5,11
06885500,100,100,6,NA,NA,NA
06887000,89,97,46,NA,NA,NA
06888500,100,100,19,NA,NA,NA
06889200,100,100,16,NA,NA,NA
06889500,100,100,30,NA,NA,NA
06890100,100,100,4,NA,NA,NA
06890900,100,100,0,NA,NA,NA
06891500,100,100,43,NA,NA,NA
06892000,100,100,6,NA,NA,NA
06893080,100,100,9,NA,NA,NA
06893300,100,100,17,NA,NA,NA
06893500,100,100,8,NA,NA,NA
06894000,100,100,24,4,20,4
06897500,100,100,8,NA,NA,NA
06898000,100,100,13,15,20,15
06899500,100,100,20,12,20,12
06902000,100,100,10,NA,NA,NA
06903400,100,100,48,2,20,2
06903700,100,100,38,NA,NA,NA
06903900,100,100,77,134,20,7
06904500,100,100,43,24,20,1
06905500,100,100,41,25,10,2
06906200,100,100,11,NA,NA,NA
06908000,100,100,36,NA,NA,NA
06910800,100,100,4,NA,NA,NA
06911900,100,100,6,NA,NA,NA
06912500,100,100,25,NA,NA,NA
06913000,100,100,19,NA,NA,NA
06913500,100,100,8,NA,NA,NA
06915000,100,100,30,NA,NA,NA
06916600,100,100,10,NA,NA,NA
06917000,100,100,12,NA,NA,NA
06918440,100,100,13,NA,NA,NA
06918460,100,100,22,NA,NA,NA
06918740,100,100,14,NA,NA,NA
06919020,100,100,27,NA,NA,NA
06919500,100,100,10,NA,NA,NA
06919900,100,100,26,NA,NA,NA
06921070,100,100,28,NA,NA,NA
06921200,100,100,35,NA,NA,NA
06921350,100,100,32,NA,NA,NA
06926000,100,100,18,NA,NA,NA
06932000,100,100,15,NA,NA,NA
06933500,100,100,3,NA,NA,NA
07013000,100,100,16,NA,NA,NA
07014500,100,100,10,NA,NA,NA
07015720,100,100,13,NA,NA,NA
07016500,100,100,7,NA,NA,NA
07017200,100,100,7,NA,NA,NA
07018100,100,100,8,NA,NA,NA
07018500,100,100,5,NA,NA,NA
07019000,100,100,6,NA,NA,NA
07029500,100,100,19,NA,NA,NA
07037500,100,100,2,NA,NA,NA
07047942,100,100,9,NA,NA,NA
07050700,100,100,20,NA,NA,NA
07052500,100,100,13,NA,NA,NA
07056000,100,100,18,NA,NA,NA
07057500,100,100,0,NA,NA,NA
07060500,100,100,0,NA,NA,NA
07060710,100,100,7,NA,NA,NA
07061500,100,100,11,NA,NA,NA
07063000,100,100,7,NA,NA,NA
07066000,100,100,4,NA,NA,NA
07067000,100,100,3,NA,NA,NA
07068000,100,100,5,NA,NA,NA
07071500,100,100,0,NA,NA,NA
07072500,100,100,3,NA,NA,NA
07077380,100,100,20,NA,NA,NA
07083000,100,100,6,NA,NA,NA
07103700,100,100,0,NA,NA,NA
07103800,100,100,0,NA,NA,NA
07104000,100,100,6,NA,NA,NA
07105500,100,100,2,NA,NA,NA
07105800,100,100,7,NA,NA,NA
07105900,100,100,38,NA,NA,NA
07105945,100,63,33,NA,NA,NA
07106300,100,100,6,NA,NA,NA
07106500,0,36,1,NA,NA,NA
07108900,100,100,10,NA,NA,NA
07109500,100,100,5,NA,NA,NA
07116500,100,100,20,NA,NA,NA
07119500,100,100,0,NA,NA,NA
07121500,100,100,0,NA,NA,NA
07124000,100,100,14,NA,NA,NA
07124200,100,100,31,NA,NA,NA
07124410,100,100,44,NA,NA,NA
07126300,100,100,34,6,20,6
07128500,100,100,21,NA,NA,NA
07130500,100,100,48,NA,NA,NA
07140850,100,100,28,NA,NA,NA
07141200,100,100,0,NA,NA,NA
07141780,100,100,0,NA,NA,NA
07141900,100,100,27,NA,NA,NA
07142300,100,100,92,NA,NA,NA
07142575,100,100,81,NA,NA,NA
07143300,100,100,40,NA,NA,NA
07143665,100,100,68,NA,NA,NA
07144200,100,100,62,NA,NA,NA
07144780,100,100,79,NA,NA,NA
07144910,100,100,77,NA,NA,NA
07145200,100,100,40,NA,NA,NA
07145500,100,100,48,NA,NA,NA
07145700,100,100,63,NA,NA,NA
07147070,100,100,36,NA,NA,NA
07147800,100,100,32,NA,NA,NA
07148400,100,100,0,NA,NA,NA
07149000,100,100,34,NA,NA,NA
07151000,100,100,26,NA,NA,NA
07151500,100,100,53,NA,NA,NA
07152000,100,100,58,NA,NA,NA
07153000,100,100,60,NA,NA,NA
07154500,0,28,18,NA,NA,NA
07156900,100,100,85,NA,NA,NA
07157500,100,100,10,NA,NA,NA
07158000,100,100,8,NA,NA,NA
07159100,100,100,24,NA,NA,NA
07166500,100,100,18,NA,NA,NA
07167500,100,100,43,NA,NA,NA
07169500,100,100,43,NA,NA,NA
07169800,100,100,39,NA,NA,NA
07170500,100,100,22,NA,NA,NA
07171000,100,100,36,NA,NA,NA
07172000,100,100,15,NA,NA,NA
07175500,100,100,30,NA,NA,NA
07176000,100,100,16,NA,NA,NA
07176500,100,100,46,NA,NA,NA
07177500,100,100,8,NA,NA,NA
07179500,100,100,8,NA,NA,NA
07179730,100,100,1,NA,NA,NA
07179795,100,100,54,NA,NA,NA
07180400,100,100,20,NA,NA,NA
07180500,100,100,12,NA,NA,NA
07182250,100,100,11,NA,NA,NA
07182510,100,100,2,NA,NA,NA
07183000,100,100,5,NA,NA,NA
07183500,100,100,6,NA,NA,NA
07184000,92,98,45,NA,NA,NA
07185000,100,100,14,NA,NA,NA
07186000,100,100,26,NA,NA,NA
07187000,100,100,52,NA,NA,NA
07188000,100,100,32,NA,NA,NA
07189000,100,100,31,NA,NA,NA
07191000,100,100,19,NA,NA,NA
07191220,100,100,16,NA,NA,NA
07191500,38,85,13,NA,NA,NA
07195500,100,100,10,NA,NA,NA
07195800,100,100,19,NA,NA,NA
07195855,100,100,48,NA,NA,NA
07196500,100,100,9,NA,NA,NA
07196900,100,100,13,NA,NA,NA
07197000,100,100,19,NA,NA,NA
07198000,100,100,13,NA,NA,NA
07203000,100,68,44,NA,NA,NA
07206000,100,100,15,NA,NA,NA
07207000,100,100,10,13,10,9
07207500,100,100,30,NA,NA,NA
07208500,100,72,3,NA,NA,NA
07211500,100,89,34,NA,NA,NA
07215500,100,100,6,NA,NA,NA
07216500,100,100,0,NA,NA,NA
07218000,100,83,35,20,20,2
07221500,100,100,0,NA,NA,NA
07226500,100,100,2,NA,NA,NA
07227000,100,100,1,NA,NA,NA
07227100,100,100,2,NA,NA,NA
07227500,100,100,5,NA,NA,NA
07230000,100,100,0,NA,NA,NA
07230500,100,100,8,NA,NA,NA
07231000,100,100,14,NA,NA,NA
07234000,100,100,0,NA,NA,NA
07235000,100,100,2,NA,NA,NA
07237500,100,100,0,NA,NA,NA
07238000,100,100,5,NA,NA,NA
07239500,100,100,25,NA,NA,NA
07241000,100,100,21,NA,NA,NA
07241550,100,100,31,NA,NA,NA
07242000,100,100,35,NA,NA,NA
07243500,100,100,35,NA,NA,NA
07247000,100,100,13,NA,NA,NA
07247500,100,100,19,NA,NA,NA
07249400,100,100,10,NA,NA,NA
07249985,100,100,19,NA,NA,NA
07260500,100,100,13,NA,NA,NA
07261000,100,100,13,NA,NA,NA
07264000,100,100,8,NA,NA,NA
07274000,100,100,35,NA,NA,NA
07283000,100,100,24,NA,NA,NA
07289350,100,100,35,NA,NA,NA
07290000,100,100,18,NA,NA,NA
07291000,100,100,17,NA,NA,NA
07297910,100,100,21,NA,NA,NA
07299540,100,100,70,NA,NA,NA
07299670,100,100,63,NA,NA,NA
07300000,100,100,49,NA,NA,NA
07300500,100,100,54,NA,NA,NA
07301110,97,99,44,NA,NA,NA
07301500,100,100,26,NA,NA,NA
07303000,100,100,23,NA,NA,NA
07305000,100,95,50,NA,NA,NA
07311000,100,100,42,NA,NA,NA
07311500,100,100,6,NA,NA,NA
07311700,100,100,3,NA,NA,NA
07311800,100,100,6,NA,NA,NA
07312100,100,100,31,NA,NA,NA
07312200,100,100,69,NA,NA,NA
07312500,100,100,9,NA,NA,NA
07312700,80,89,44,NA,NA,NA
07314500,98,99,34,NA,NA,NA
07314900,100,100,28,NA,NA,NA
07315200,100,100,42,NA,NA,NA
07315700,100,100,33,NA,NA,NA
07316500,100,86,25,NA,NA,NA
07325000,94,99,44,NA,NA,NA
07325800,100,100,33,NA,NA,NA
07326000,100,100,77,NA,NA,NA
07326500,100,100,58,NA,NA,NA
07328500,100,100,38,NA,NA,NA
07331000,100,100,43,NA,NA,NA
07332500,100,100,7,NA,NA,NA
07334000,100,100,19,NA,NA,NA
07335700,100,100,41,NA,NA,NA
07335790,100,100,33,NA,NA,NA
07336200,100,100,30,NA,NA,NA
07337900,100,100,15,NA,NA,NA
07338500,100,100,19,NA,NA,NA
07339000,100,100,0,NA,NA,NA
07340000,100,100,3,NA,NA,NA
07340300,100,100,20,NA,NA,NA
07341200,100,100,19,NA,NA,NA
07342500,100,100,20,NA,NA,NA
07343000,100,100,17,NA,NA,NA
07343200,100,100,16,NA,NA,NA
07343500,100,100,0,NA,NA,NA
07346045,100,100,3,NA,NA,NA
07346070,100,100,4,NA,NA,NA
07348700,100,100,6,NA,NA,NA
07352000,100,100,17,NA,NA,NA
07356000,100,100,27,NA,NA,NA
07359002,100,100,8,NA,NA,NA
07361500,100,100,25,NA,NA,NA
07362000,100,100,16,NA,NA,NA
07362100,100,100,17,NA,NA,NA
07363500,100,100,25,NA,NA,NA
07364200,100,100,14,NA,NA,NA
07366200,100,100,16,NA,NA,NA
07369500,100,100,19,NA,NA,NA
07373000,100,100,0,NA,NA,NA
07375000,100,100,6,NA,NA,NA
07375500,100,100,46,NA,NA,NA
07376000,100,100,30,NA,NA,NA
07376500,100,100,31,NA,NA,NA
07377000,100,100,8,NA,NA,NA
07378500,100,100,19,NA,NA,NA
07385700,100,100,27,NA,NA,NA
08010000,100,100,12,NA,NA,NA
08012000,100,100,6,NA,NA,NA
08013000,100,100,3,NA,NA,NA
08013500,100,100,0,NA,NA,NA
08014500,100,100,0,NA,NA,NA
08017200,100,100,0,NA,NA,NA
08017300,100,100,0,NA,NA,NA
08017410,100,100,21,NA,NA,NA
08018500,100,100,5,NA,NA,NA
08019000,100,100,9,NA,NA,NA
08019500,100,100,16,NA,NA,NA
08022040,100,100,5,NA,NA,NA
08023080,100,100,3,NA,NA,NA
08025360,100,100,23,NA,NA,NA
08026000,100,100,24,NA,NA,NA
08028000,100,100,3,NA,NA,NA
08028500,100,100,16,NA,NA,NA
08029500,100,100,2,NA,NA,NA
08030500,100,100,16,NA,NA,NA
08033500,100,100,1,NA,NA,NA
08036500,100,100,5,NA,NA,NA
08041000,100,100,1,NA,NA,NA
08041500,100,100,5,NA,NA,NA
08041700,100,100,19,NA,NA,NA
08042800,100,100,13,NA,NA,NA
08044500,100,100,45,NA,NA,NA
08047000,100,100,58,NA,NA,NA
08047500,100,100,44,NA,NA,NA
08048000,100,100,25,NA,NA,NA
08048543,100,100,33,NA,NA,NA
08049500,100,100,10,NA,NA,NA
08049700,100,100,2,NA,NA,NA
08050100,100,100,0,NA,NA,NA
08051500,100,100,12,NA,NA,NA
08052700,100,100,0,NA,NA,NA
08053000,100,100,3,NA,NA,NA
08053500,100,100,28,NA,NA,NA
08055500,100,100,0,NA,NA,NA
08057000,100,100,2,NA,NA,NA
08061540,100,100,2,NA,NA,NA
08061750,0,11,0,NA,NA,NA
08062000,100,100,1,NA,NA,NA
08062500,100,100,11,NA,NA,NA
08062700,100,100,8,NA,NA,NA
08063100,100,100,1,NA,NA,NA
08063800,100,100,0,NA,NA,NA
08064700,100,100,12,NA,NA,NA
08065000,100,100,9,NA,NA,NA
08065800,100,100,5,NA,NA,NA
08066200,100,100,0,NA,NA,NA
08066300,100,100,0,NA,NA,NA
08066500,100,100,4,NA,NA,NA
08068000,100,100,1,NA,NA,NA
08068500,100,100,6,NA,NA,NA
08068720,100,90,2,NA,NA,NA
08068740,100,100,4,NA,NA,NA
08069000,100,100,0,NA,NA,NA
08070000,100,100,4,NA,NA,NA
08070500,100,100,6,NA,NA,NA
08073600,100,100,1,NA,NA,NA
08074500,100,100,1,NA,NA,NA
08075000,100,100,5,NA,NA,NA
08075730,100,100,5,NA,NA,NA
08075770,100,100,0,NA,NA,NA
08076000,100,100,0,NA,NA,NA
08078000,100,100,0,NA,NA,NA
08079600,100,100,5,NA,NA,NA
08082000,100,26,5,NA,NA,NA
08082500,100,100,7,NA,NA,NA
08082700,100,100,2,NA,NA,NA
08083100,100,100,0,NA,NA,NA
08084000,100,100,19,NA,NA,NA
08084800,100,100,22,NA,NA,NA
08085500,100,100,22,NA,NA,NA
08086212,100,100,24,NA,NA,NA
08086290,100,100,21,NA,NA,NA
08091500,100,100,0,NA,NA,NA
08095000,100,100,3,NA,NA,NA
08100500,100,100,9,NA,NA,NA
08101000,96,99,24,NA,NA,NA
08102500,100,100,37,NA,NA,NA
08103800,100,100,23,1,20,1
08103900,100,100,67,NA,NA,NA
08104500,100,100,24,NA,NA,NA
08104700,100,100,96,40,10,20
08104900,100,100,0,NA,NA,NA
08105700,100,100,19,NA,NA,NA
08106500,100,100,24,NA,NA,NA
08109700,100,100,53,NA,NA,NA
08109800,100,100,67,NA,NA,NA
08110100,100,100,56,NA,NA,NA
08110325,100,100,19,NA,NA,NA
08110430,100,100,16,NA,NA,NA
08110500,100,100,5,NA,NA,NA
08115000,100,100,10,NA,NA,NA
08117500,100,100,53,NA,NA,NA
08121000,100,100,32,NA,NA,NA
08123800,100,100,29,NA,NA,NA
08123850,100,100,34,NA,NA,NA
08124000,100,100,88,2,20,2
08126380,100,100,62,34,20,11
08127000,100,100,0,NA,NA,NA
08134000,100,100,31,NA,NA,NA
08136000,100,100,2,NA,NA,NA
08136500,100,100,16,NA,NA,NA
